Fecha;BUSY15_Index;BUSY510_Index;BUSY10_Index;EUR_CLP;USD_CLP;UF_CLP;RACLGOB_CLP_D1yM;RACLGOB_CLP_D2y3y;RACLGOB_CLP_D5yP;RACLGOB_UF_D1yM;RACLGOB_UF_D3y5y;RACLGOB_UF_D7yP;RACLBR_DC;RACLBR_DL;RACLLH_D1;RACLLH_D5;RACLLH_D9P;RACLCO_CLP_D1yM;RACLCO_UF_D1yM;RACLCO_UF_D2y4y;RACLCO_UF_D5yP;RACLGOB_CLP;RACLCO_CLP_AAC_D3y5y;RACLIF_UFDM3;RACLIF_CLPDM6;RACLIF_CLPD2;RACLIF_USD;RACLIF_CLP_P15d;RACLIF_CLP_P360d;RACLIF_UF_P15d;RACLIF_UF_P360d;UTILITIES;BANCA;COMMODITIES;CONST.&INMOB.;RETAIL;IPSA;SPX_Index;RACLGOB_UF_D5y7y;ICP_CLP;RACLGOB_PDBC;RACLIF_UF_P270d;RACLIF_UFD3P;RACLIF_UFD2;RACL;USD_CLP_Trade;RACLIF_DM3
2016-10-12;112,4640000000;137,6730000000;175,9950000000;738,2701028647;667,4700000000;26229,3700000000;1781,7490331132;1972,2904921931;2371,9909819976;2491,5518287643;3582,3858140837;5687,2051843169;3271,0498833731;4839,3376710697;3353,1430529969;4176,0632441974;3495,7900133858;2134,6405546880;3070,9791474455;4175,6889690434;5659,3848570318;2084,9228737787;1859,0010459244;2309,1353799662;2089,4219478317;2447,5476560634;1145,4314588132;1863,2448578555;2325,4653604096;2281,4005505997;2496,9388613144;4485,5470000000;7609,4740000000;3166,8890000000;5632,5430000000;5000,2890000000;4116,5190000000;2139,1800000000;4308,3495729960;17271,7500000000;1676,7162944015;2356,4959478774;3595,8377343122;2785,1422912819;3786,7514523824;667,1900000000;2082,8457176905
2016-10-11;112,4890000000;137,8030000000;176,4670000000;746,0404333743;667,9300000000;26227,6800000000;1781,2840163954;1971,1941400931;2373,1128956431;2491,6923016981;3585,1666350893;5682,9919128065;3270,4041116740;4837,3957089380;3352,7594915229;4181,8931902326;3497,9851139145;2134,3150470679;3070,8568049098;4177,7565505908;5654,8156451871;2084,7038846387;1857,6646675538;2309,5580844606;2089,2015574870;2444,2376238217;1146,3428432352;1863,0485236192;2325,2756786114;2281,1454197278;2497,3536887279;4451,1010000000;7589,5280000000;3174,9920000000;5614,2070000000;4990,5880000000;4103,4960000000;2136,7300000000;4311,4048862838;17270,0700000000;1676,4165797351;2356,8951803086;3584,2838430201;2780,0811318515;3785,6304116941;667,4700000000;2082,5871602953
2016-10-07;112,5460000000;137,9750000000;177,1090000000;744,3861607143;666,9700000000;26224,3000000000;1780,3072629076;1968,3532645850;2370,2229738324;2491,2239319486;3582,9837206304;5680,0190788410;3268,2851148877;4834,5526952801;3350,9989264241;4174,8733715734;3489,9349648486;2133,0656537861;3070,6417930597;4179,9570576039;5650,7555223250;2082,2657147291;1854,8328790822;2309,0365554731;2088,3659052866;2444,3991734426;1144,5268166295;1862,2632373424;2324,1619788781;2280,1183805115;2495,1508412078;4405,4650000000;7523,6310000000;3149,7650000000;5572,9150000000;4979,5030000000;4075,6770000000;2153,7400000000;4307,5967843043;17263,3600000000;1675,7487089087;2356,2460760351;3582,8690865501;2777,3140056005;3783,5638700568;667,9300000000;2081,7749972132
2016-10-06;112,5270000000;137,8660000000;177,3840000000;745,2751933640;664,8600000000;26224,3000000000;1779,2349283228;1963,5112504759;2354,7707729088;2498,5011716701;3587,3904461493;5673,7426659315;3291,4471948843;4872,6009573379;3356,8772041040;4174,5029893224;3491,6116291264;2128,3339766190;3072,8514248943;4185,9382559701;5649,5332878553;2073,9176501919;1850,9541827688;2317,3444022866;2088,0214157433;2440,7880014056;1140,8967357268;1862,0465586916;2324,0862958472;2284,6843934549;2503,3426596781;4377,6380000000;7529,7340000000;3164,1580000000;5654,3790000000;4980,6450000000;4074,6980000000;2160,7700000000;4311,8217912304;17261,6800000000;1675,5748642809;2364,8955151864;3581,9138049205;2788,7982410060;3782,4138118845;666,9700000000;2082,1286502024
2016-10-05;112,5880000000;138,1130000000;178,1390000000;741,7291969985;662,2900000000;26224,3000000000;1778,9961021924;1963,7672378998;2357,9393890193;2498,3290081322;3586,4422726068;5679,9791280837;3290,9246114514;4870,8316673716;3356,3190641107;4184,3285692706;3487,2987629749;2121,3038075984;3072,2198361169;4182,9340218670;5647,4712106651;2074,9958599718;1850,8524435569;2316,6877819068;2088,0030992199;2441,8498129502;1136,3595431355;1861,8936224046;2324,5970073515;2284,1427128593;2503,5186990974;4383,8950000000;7590,1880000000;3164,2910000000;5680,4940000000;4982,9960000000;4085,1490000000;2159,7300000000;4311,4519644373;17260,0000000000;1675,4773871332;2364,2593343600;3585,8338700243;2788,5523238173;3782,3787531328;664,8600000000;2081,9268223696
2016-10-04;112,6720000000;138,4140000000;179,1020000000;738,7436904094;658,5900000000;26224,3000000000;1779,9327224779;1963,4989422142;2362,7931043909;2498,7842341473;3587,3232045788;5685,3670205731;3290,4091047784;4869,0997479661;3356,6241184225;4183,2749880034;3493,7871347541;2121,0245947232;3071,9186747263;4178,7974627836;5640,8541128988;2077,1495132609;1850,7962811823;2316,2886197018;2087,7539177211;2442,6998810016;1130,1080060666;1861,7069397801;2324,6075420480;2284,1418591530;2504,1054386179;4376,4410000000;7544,9770000000;3130,3960000000;5698,1200000000;4977,3760000000;4064,3080000000;2150,4900000000;4313,4162502130;17258,3200000000;1675,2247268872;2364,3927525247;3590,0281702269;2790,7492973530;3782,0213394759;662,2900000000;2081,6882335910
2016-10-03;112,7760000000;138,9110000000;181,2990000000;738,7672617043;658,0200000000;26224,3000000000;1779,8208482225;1963,9311685454;2367,3485078186;2498,7676851648;3589,0522054629;5709,0506247950;3289,8978795233;4867,3429382142;3357,3797965035;4189,5971155197;3495,1228837355;2112,6546596083;3071,3661747346;4175,4601970970;5643,0535581169;2078,9817832890;1849,4064019120;2315,4173105653;2087,0597436214;2443,5493263567;1129,1468737340;1861,4680855721;2324,2483540976;2284,1018707589;2502,6487268528;4327,4410000000;7512,8210000000;3147,5810000000;5693,3280000000;4939,6610000000;4036,9480000000;2161,2000000000;4315,7220426398;17256,6400000000;1674,9389115617;2363,1619071565;3598,2602011449;2790,6190245693;3784,1811946643;658,5900000000;2081,2397492032
2016-09-30;112,8680000000;139,0840000000;181,2660000000;739,1275092520;659,0800000000;26224,3000000000;1779,3090930997;1964,0785814855;2365,5652991021;2498,5286451470;3587,3657071458;5706,9817768671;3289,0732212362;4865,0279020893;3357,3478131960;4189,6753937936;3496,0095179763;2111,8786365458;3070,7573023223;4173,9580833397;5639,4273425700;2077,9259952347;1848,7049715151;2313,0708495054;2086,0296474542;2440,2960790856;1130,9159338420;1860,8118404143;2322,6352220255;2282,0013108670;2501,5006299518;4293,4020000000;7472,4170000000;3132,0790000000;5682,0960000000;4937,6140000000;4015,2530000000;2168,2700000000;4313,6340889564;17251,6100000000;1674,4741711077;2362,5398544913;3597,1793594799;2789,6610609989;3782,4402649040;658,0200000000;2080,1570813293
2016-09-29;112,9630000000;139,5050000000;183,2510000000;742,0392156863;662,2700000000;26224,3000000000;1779,2608593216;1964,5161738519;2368,5240055253;2498,3981341276;3588,4842212483;5715,5258895010;3288,9661753196;4863,2656655121;3357,0087854527;4183,7206445284;3496,2636226589;2111,5937123704;3070,6552852534;4174,0301808490;5642,6941686380;2079,7093243548;1848,9284497074;2313,1542352454;2085,7865019155;2438,8933380345;1136,2595911562;1860,5993108849;2321,7076865200;2281,8730849424;2501,2878474730;4403,6630000000;7479,6500000000;3138,9350000000;5630,2120000000;4976,6880000000;4053,6080000000;2151,1300000000;4315,9101386331;17249,9300000000;1674,2329131380;2362,4907473755;3604,0303139261;2784,6902610104;3784,0585191559;659,0800000000;2079,8238446811
2016-09-28;112,9210000000;139,3750000000;182,7300000000;743,0239084072;661,9600000000;26224,3000000000;1778,8894764100;1963,5850774635;2365,1907511321;2498,4790381029;3588,5396078950;5706,7481281721;3287,3373294325;4865,6782935774;3356,4552807219;4181,0971767754;3497,0995735894;2104,4847839137;3070,2182011910;4171,6475679839;5631,7885595734;2077,8201474801;1848,0358990502;2313,1851259782;2085,5825259609;2442,7492790616;1135,7647272359;1860,4509688487;2321,9986089862;2281,7888664771;2501,9169976020;4454,6870000000;7502,5570000000;3140,8210000000;5684,9980000000;4963,5680000000;4063,9400000000;2171,3700000000;4309,5828128956;17248,2500000000;1674,1304891219;2363,8129876524;3628,3038357031;2795,0628932891;3780,7744222642;662,2700000000;2079,7023526463
2016-09-27;112,9330000000;139,4620000000;183,0120000000;745,3747467927;662,3400000000;26224,3000000000;1778,7139670361;1961,7638524967;2361,3708613372;2498,5232176951;3583,4497473816;5702,2866203460;3286,7998981322;4863,8352557085;3356,1653922013;4179,3984755961;3495,2519162845;2104,1810648667;3069,8386533595;4168,9718581413;5626,8371899794;2075,2512303748;1847,4419924229;2310,6483580726;2085,3674849111;2443,9826876942;1136,4525566781;1860,2848196131;2321,5568823763;2281,1563788704;2500,4768564439;4448,4380000000;7479,3510000000;3110,6550000000;5641,8790000000;4973,3850000000;4052,5190000000;2159,9300000000;4305,9656748414;17246,5700000000;1673,9723023958;2363,5672070462;3626,4694977255;2794,5583629397;3778,3161578785;661,9600000000;2079,5570151186
2016-09-26;112,8930000000;139,2240000000;181,4400000000;741,3304865715;659,7100000000;26224,3000000000;1778,2498699203;1960,5203311067;2358,6165582038;2495,7946909041;3578,8539369434;5692,0211608236;3284,4327148062;4847,2030542973;3355,3629760526;4175,5200291546;3489,6925544499;2102,1667548091;3068,8526366980;4165,2189173124;5616,2497118733;2073,2893773995;1846,5592966594;2310,8291130356;2085,4335589674;2443,7296487845;1131,9401431287;1860,1055284531;2321,9271108298;2280,9074060371;2500,4755579242;4518,7200000000;7564,1740000000;3143,4380000000;5691,0120000000;4998,7800000000;4089,3910000000;2146,1000000000;4300,1615907541;17244,8900000000;1673,8783654114;2363,7041659706;3617,3878277859;2792,9464136613;3774,3828468779;662,3400000000;2079,4008866762
2016-09-23;112,8150000000;138,9270000000;180,9990000000;737,4845730955;657,3200000000;26224,3000000000;1777,8510658332;1960,9113129578;2357,5231992154;2495,1233140796;3577,0375127122;5690,1567645119;3283,2500562393;4846,8336381027;3354,1193309269;4173,7368785373;3481,7886028096;2101,3851830483;3068,3264850286;4162,9828360700;5609,1930963300;2072,6544607154;1845,2707201256;2310,9623461801;2084,6620194897;2443,1126217769;1127,7175320114;1859,5438568159;2321,0041658049;2280,2659422154;2498,0158817351;4557,6470000000;7599,1900000000;3111,2100000000;5674,1200000000;4987,0120000000;4094,0030000000;2164,6900000000;4297,2987181627;17239,8600000000;1673,4143297163;2362,0708590503;3616,9272373913;2791,5741169931;3772,0986934420;659,7100000000;2078,7965533553
2016-09-22;112,7440000000;138,7600000000;180,5600000000;744,1307743807;666,8900000000;26224,3000000000;1777,7392151821;1960,9027484868;2359,3704920066;2494,7813015912;3575,4862985147;5690,7172080511;3282,7246365685;4844,5290599102;3353,4952183197;4171,9983844683;3474,6596533800;2090,7924654213;3068,0015954430;4161,7970871499;5604,1067953611;2073,4493580028;1845,3951593766;2310,8960861031;2084,8096646088;2442,8446215405;1144,1207938867;1859,3638716274;2321,0238132192;2280,0084396462;2500,1804739882;4559,4300000000;7617,5520000000;3096,9180000000;5607,1760000000;5000,3970000000;4100,1680000000;2177,1800000000;4295,7572886106;17238,1800000000;1673,3391009108;2362,0949708736;3616,3806356629;2790,5655174243;3771,1530998459;657,3200000000;2078,6492170487
2016-09-21;112,6730000000;138,4490000000;179,1620000000;751,2339475154;672,7300000000;26224,3000000000;1777,1485842897;1958,2630024700;2346,6537229794;2493,4259694461;3569,4597684076;5660,7268729667;3282,1878436336;4842,6846328218;3352,0319766394;4173,1439981681;3512,4533334392;2090,3410189470;3067,4206900730;4159,8730549762;5589,5638831421;2066,5842082355;1843,0066935212;2311,1742423356;2084,6483329154;2440,7496896244;1154,1071525384;1859,2130302150;2320,8137309874;2279,7749532724;2497,9746610202;4547,4470000000;7605,9310000000;3073,6110000000;5609,1990000000;4959,2300000000;4074,7030000000;2163,1200000000;4288,5543439968;17236,5000000000;1673,1557150836;2360,7498459801;3605,0756464896;2786,7970329643;3763,9289637690;666,8900000000;2078,4665731334
2016-09-20;112,6990000000;138,3490000000;178,2570000000;752,8958821560;674,6700000000;26224,3000000000;1777,3396973849;1958,4575322022;2346,2578722329;2492,5423663840;3568,0213542148;5666,7047613099;3281,6285919991;4840,8608953165;3352,3920858899;4176,0542241628;3539,1706799199;2090,1490542793;3067,1610328425;4158,6245414122;5588,0049711605;2066,4657242447;1842,5144395840;2311,2816000612;2084,5276915637;2442,2936888982;1157,4014911460;1859,0519229318;2319,8936760134;2279,5507108743;2499,3263784908;4549,6050000000;7581,3840000000;3070,0870000000;5571,6510000000;4966,6140000000;4063,0110000000;2139,7600000000;4285,2694407876;17234,8200000000;1672,9930424720;2360,9476182898;3608,5824888325;2788,9229150835;3763,9348908171;672,7300000000;2078,2994864364
2016-09-16;112,6850000000;138,2340000000;177,6060000000;754,7611017426;671,3600000000;26224,3000000000;1776,6043989486;1957,4037396295;2344,5218706447;2491,7526564499;3565,7811711024;5662,5521886658;3280,5632903319;4838,0798094382;3349,1658704292;4172,7882221352;3540,6512430338;2084,9987645337;3066,0427684912;4155,6620178357;5582,3904937926;2065,2019004213;1841,9087752446;2310,0937961267;2083,7027481496;2442,6754328882;1151,6046165737;1858,3986315412;2318,6199153836;2278,6628052777;2497,8670766306;4514,9910000000;7562,5510000000;3071,2380000000;5524,9020000000;4946,6460000000;4048,2880000000;2139,1600000000;4282,1940000481;17228,1200000000;1672,4340884999;2359,7577936416;3603,5173219617;2786,0171549520;3761,4222651352;674,6700000000;2077,5413153576
2016-09-15;112,7820000000;138,2970000000;176,9940000000;759,7996172464;674,9300000000;26224,3000000000;1776,4290413717;1958,9328393733;2346,6424613307;2490,7690513188;3562,7145386348;5668,4645348515;3280,0144725752;4836,2767735614;3348,3130957637;4170,3556411383;3539,7328799595;2074,9347070927;3065,9773367608;4154,8076228892;5581,5162297969;2066,0530853628;1841,4771165449;2309,0699569469;2083,3763927825;2440,9348668199;1157,5913241730;1858,1673881322;2317,9432905423;2278,3579455185;2496,5622620889;4523,8840000000;7608,9050000000;3096,0770000000;5553,4610000000;4972,1880000000;4070,2440000000;2147,2600000000;4281,9743024993;17226,4500000000;1672,2787292999;2358,8709297681;3601,6896143406;2785,1571104450;3761,3708658920;671,3600000000;2077,1846947802
2016-09-14;112,7240000000;138,2950000000;177,8220000000;755,4669959587;672,9700000000;26224,3000000000;1776,2047698690;1958,3077097116;2341,5633718085;2490,4759205066;3562,4701642708;5656,6637777112;3279,4684274241;4834,4340446748;3347,7267166193;4169,5166822471;3538,2836117244;2073,8807897180;3065,5660373077;4154,6120533858;5577,9802818017;2063,5014079335;1841,1494542230;2309,6556190056;2083,2390546396;2440,0905008302;1154,2496501920;1857,9635184343;2318,1922365765;2278,0919948013;2494,5367580537;4533,4830000000;7604,7910000000;3085,6380000000;5555,8700000000;4966,3330000000;4065,2700000000;2125,7700000000;4282,7433042642;17224,7800000000;1672,1090104544;2357,3332223228;3597,3483474792;2784,2490273964;3758,9617871781;674,9300000000;2077,0828935929
2016-09-13;112,5510000000;137,8010000000;177,0020000000;756,9952840782;674,1800000000;26224,3000000000;1776,0297485961;1959,3821054237;2348,4656855477;2490,4855974585;3566,8150800246;5665,0086107181;3278,9214666670;4832,6062693791;3347,5905277195;4169,9935440896;3550,9117446311;2072,3326172701;3064,9835288431;4154,4622278047;5579,5267548917;2066,8374249227;1841,2877546949;2309,8527693241;2083,0774776517;2441,8663461659;1156,2609070351;1857,7983575542;2318,1485106164;2277,8572501529;2495,9470110949;4554,7680000000;7557,0100000000;3101,8450000000;5560,6940000000;4918,5550000000;4059,9820000000;2127,0200000000;4289,6270143915;17223,1100000000;1671,9376914889;2357,6648430861;3600,5897392030;2785,0018998199;3760,8893867308;672,9700000000;2076,9249864727
2016-09-12;112,6770000000;138,3300000000;179,2320000000;752,2265844083;670,6100000000;26224,3000000000;1775,8055213247;1957,8471260744;2347,9375787663;2489,8994972049;3565,2208570820;5668,5043091573;3278,3720398669;4830,1285656947;3346,4675025677;4173,5964317832;3550,8486753530;2068,4515816876;3064,7700954214;4153,6102623547;5575,3670919889;2066,3826945627;1840,9711424300;2308,5197009432;2082,9999469501;2440,9667630823;1150,1730947442;1857,6223890183;2318,2753255536;2277,6316662200;2496,6152597932;4578,7710000000;7586,3440000000;3120,7750000000;5527,8050000000;4933,6800000000;4072,0820000000;2159,0400000000;4284,3347250153;17221,4400000000;1671,7533506019;2358,1981150247;3601,7258394344;2782,8616333218;3760,0019461017;674,1800000000;2076,6725413870
2016-09-09;112,6060000000;138,1940000000;179,2420000000;744,7457245725;661,9300000000;26224,3000000000;1775,4703007106;1958,8533803159;2353,4752703935;2488,9753111040;3566,3828466334;5686,5403015335;3276,0562660030;4820,3206837227;3347,0726226963;4171,9827629632;3552,2456696044;2067,3626508169;3064,5123306947;4152,5459946790;5576,6818726500;2069,1204797603;1840,9861012882;2309,5119217504;2082,3730692143;2440,7957807030;1135,3582347773;1857,1023593873;2318,7428205167;2276,9294640486;2493,1639743055;4635,1320000000;7617,0000000000;3132,5520000000;5610,0650000000;4934,0300000000;4092,7550000000;2127,8100000000;4286,8313102613;17216,4200000000;1671,1700272553;2355,3401362557;3608,8608107582;2782,8402063762;3761,9397462744;670,6100000000;2076,1069212260
2016-09-08;112,6930000000;138,6040000000;181,4820000000;742,4736014379;660,9500000000;26222,6100000000;1775,5341890640;1960,6234386431;2360,2477581347;2488,7038062529;3568,9492413882;5696,3086350654;3275,4973638311;4818,5193064824;3347,0989446953;4172,2915933034;3552,5855409160;2066,0248806016;3063,7749341117;4151,3561488040;5573,2216332047;2072,6819616323;1841,4729019508;2307,1549962214;2082,2067483404;2440,7205501236;1133,6607013242;1856,9175741126;2317,8730711983;2276,6645975288;2492,6496188774;4644,5480000000;7652,7360000000;3124,5970000000;5622,6270000000;4945,8130000000;4102,8500000000;2181,3000000000;4292,7714231099;17214,7500000000;1671,2664905745;2355,4352988154;3609,4278108228;2782,9147942282;3762,9149012563;661,9300000000;2075,8853591845
2016-09-07;112,8550000000;139,2770000000;184,3440000000;753,0821147357;669,4900000000;26220,9200000000;1775,8705483056;1959,7662452811;2358,6143601821;2488,2070981541;3567,3097024345;5688,2107781301;3273,4982740300;4814,5869019389;3346,8735964000;4171,1314361501;3550,7045008315;2065,8069120056;3064,4466137094;4148,7178363972;5564,4539881773;2071,7949617856;1841,3876858204;2305,7053517008;2081,9708001002;2440,8969943109;1148,2951782016;1856,7027686341;2316,8145649128;2277,0988830236;2493,3503745639;4667,3310000000;7647,6830000000;3162,3580000000;5580,8190000000;4960,9870000000;4114,9580000000;2186,1600000000;4289,0204551545;17213,0800000000;1670,9003969254;2358,5506237185;3603,5362581113;2786,1007477839;3760,2930027834;660,9500000000;2075,5005739955
2016-09-06;112,8680000000;139,2470000000;184,2760000000;751,2937764890;673,6100000000;26219,2300000000;1775,4563418197;1959,1413816636;2353,3915139677;2487,7388209438;3563,7992928000;5674,9008405072;3272,9341039344;4812,7862814029;3346,5035467285;4169,0526123940;3547,6320977336;2065,3879706574;3063,8687663766;4146,4908274726;5553,6095729701;2069,2361079611;1840,3757557679;2306,6803610000;2081,6579542110;2441,9683307489;1155,4387854669;1856,4558852469;2316,6617157545;2276,8027890922;2495,6091395260;4678,8480000000;7704,1040000000;3164,6330000000;5553,4870000000;4993,7490000000;4133,9660000000;2186,4800000000;4285,1675731204;17211,4100000000;1670,8567616234;2360,0781034686;3595,5909152188;2785,6219070538;3756,0329627016;669,4900000000;2075,2563236501
2016-09-05;112,6630000000;138,6740000000;183,0340000000;753,7440017855;675,4300000000;26217,5400000000;1774,7691581427;1957,6477311284;2348,8951553941;2489,1148274269;3561,5497167298;5663,8766863061;3272,3774201823;4811,0622054003;3345,7885512734;4165,9791802699;3543,1793275381;2064,6344483628;3063,1799293996;4145,4478944015;5541,8999513367;2066,6685932228;1839,1104718864;2306,0908354429;2081,5766421274;2441,2201622350;1158,6073434524;1856,3260239026;2317,6876247698;2276,6780144702;2495,7654746581;4691,0320000000;7660,7590000000;3150,5530000000;5557,8730000000;4960,3850000000;4127,7990000000;2179,9800000000;4278,0715829672;17209,7400000000;1670,7277654165;2359,9224533468;3582,7578879182;2784,2947674384;3752,3342453652;673,6100000000;2075,0715077625
2016-09-02;112,6480000000;138,6510000000;182,9920000000;761,7064158549;680,2800000000;26212,4800000000;1774,2731170793;1955,4012117084;2343,5659806163;2489,4385599949;3559,5859011472;5654,2317790328;3271,4388454157;4808,7468497617;3344,6593004820;4164,4054369311;3540,4759252791;2063,8298042536;3062,1129171693;4141,2765816629;5532,7044252863;2063,9421286526;1838,2921066082;2305,9183521405;2080,8751724274;2440,4161173500;1166,8735527947;1855,7480107944;2316,5420900661;2275,7429255845;2494,3265240130;4741,8220000000;7669,6990000000;3169,9200000000;5531,4120000000;4953,5290000000;4140,7650000000;2179,9800000000;4278,0266813311;17204,7200000000;1670,0856232717;2359,0341771270;3577,4687732034;2783,5711981193;3748,5395074339;675,4300000000;2074,4259864155
2016-09-01;112,6690000000;138,8450000000;184,2890000000;756,9946452477;678,5700000000;26210,7900000000;1774,1612487649;1955,2113550848;2342,6464023174;2489,6966903650;3558,6417116785;5630,4299334908;3270,8782439459;4806,9492979669;3344,8056857921;4164,6665186693;3539,3035571211;2062,7481335461;3061,8016192243;4140,3669221809;5523,2368011137;2063,2784450090;1837,5406322008;2307,1386115436;2080,5521437525;2440,1506069958;1163,8997171709;1855,5044456451;2316,2479574091;2275,3417369639;2494,0366045561;4713,6350000000;7659,4000000000;3116,7610000000;5433,9040000000;4944,1400000000;4120,1980000000;2170,8600000000;4278,8359465184;17203,0500000000;1669,9296478827;2359,2007335271;3571,9383882907;2784,1613483490;3744,8664668082;680,2800000000;2074,0956058316
2016-08-31;112,6650000000;138,8450000000;184,2890000000;750,2173186225;673,1700000000;26209,1000000000;1774,2732648055;1956,2996617987;2346,0714523302;2489,3214696995;3559,6755152415;5640,8068509430;3270,3248513482;4805,1789613500;3344,8904031871;4169,1948100115;3542,1827988503;2062,3444802763;3061,5549869789;4138,2977850469;5521,8475592985;2065,5005040385;1837,6514708787;2306,6957182652;2079,7581310581;2438,7537609632;1154,5777853028;1855,2531023699;2314,8014122545;2275,1780330400;2491,6563750324;4695,3740000000;7670,1740000000;3082,0600000000;5305,7670000000;4986,9100000000;4117,4350000000;2170,9500000000;4282,4115634923;17201,3800000000;1669,6858097970;2357,7699140730;3577,6763953500;2784,5880474951;3745,6159991808;678,5700000000;2073,6253438065
